,title,price,link
66,"Apple 2024 MacBook Air 13â€³ Laptop with M3 chip: 34.46 cm (13.6â€³) Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Starlight  ","1,04,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTYwNDUxNzk4NjE2MDc2OjE3Mjk2OTAwNzM6c3BfYXRmX25leHQ6MzAwMzUwNjk4MzEzOTMyOjowOjo&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX24VHTG%2Fref%3Dsr_1_66_sspa%3Fcrid%3DXFGU4EUBZF6J%26dib%3DeyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729690073%26sprefix%3Dlaptop%252Caps%252C293%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
67,"Lenovo LOQ 2024 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 2050 4GB/100% sRGB/3 Mon. Game Pass/1Yr ADP Free/Grey/2.4Kg), 83GS00CKIN  ","59,690",https://amazon.in//Lenovo-i5-12450HX-39-6cm-300Nits-83GS00CKIN/dp/B0D8L6R3T3/ref=sr_1_67?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-67
68,"Lenovo [Smartchoice LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","66,190",https://amazon.in//Lenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN/dp/B0CX8XPKWJ/ref=sr_1_68?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-68
69,"ASUS Vivobook 16X, 16"" FHD+, 144Hz 300nits, Intel Core i5-12500H 2.5 GHz, Creator/Gaming Laptop (16GB RAM/512GB SSD/RTX 2050/win 11/Office Home/50WHr Battery/Cool Silver/1.80 kg), K3605ZF-RP258WS  ","54,990",https://amazon.in//ASUS-Vivobook-300nits-i5-12500H-K3605ZF-RP258WS/dp/B09LCJ87VC/ref=sr_1_69?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-69
70,"Lenovo IdeaPad 1 AMD Athlon Silver 7120U 15.6"" HD Thin and Light Laptop (8GB/512GB SDD/Windows 11 Home/1Year Warranty/MS Office/Cloud Grey/1.58Kg), 82VG00EQIN  ","26,990",https://amazon.in//Lenovo-IdeaPad-Windows-Warranty-82VG00EQIN/dp/B0CN18M8CM/ref=sr_1_70?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-70
71,"Lenovo IdeaPad Slim 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Office 21/1Yr Warranty/Cloud Grey/1.3Kg), 82V6009LIN  ","22,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6009LIN/dp/B0D6Z2H2HR/ref=sr_1_10?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.MRd60dKA8Kt0qkW_Qpv-3ImXq-WAJEHoB6gl6y-ZPQO-IKzwL-MiyTcUdmcfJVJJhZcSZQcD1u-1s_YD8jAzr2uZB6CNN0Ke6G6R4OplqxFaDC0W70WV8cs7fMuxU95hT-WgLtRaRwSOhzg5Ri8Q9xFzMfC4YUaijl1Y7jU4fYWrN_YN5Zef20L2OiaK69LhWYazzsfXlhyTU3mXNqy4Pbz4vf8RTi0DhY97i8ejKGU.UqDLepBJ2vgyq648JvqiaudVD3hPx-0vFQKwWtyso-w&dib_tag=se&keywords=laptop&qid=1729690040&sprefix=laptop%2Caps%2C293&sr=8-10
72,"Lenovo V14 Intel Core i5 12th Gen 14""(35.56cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Pro/Iron Grey/1.43 kg), 82TSA0CWIH  ","37,490",https://amazon.in//Lenovo-35-56cm-1920x1080-Antiglare-82TSA0CWIH/dp/B0CWRP5P1M/ref=sr_1_71?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-71
73,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/16 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","29,900",https://amazon.in//Acer-i3-1215U-Premium-Windows-AL15-52/dp/B0CM6GVR56/ref=sr_1_73?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-73
74,"Apple 2024 MacBook Air 15â€³ Laptop with M3 chip: 38.91 cm (15.3â€³) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Starlight  ","1,59,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MDcyOTQ5MDEyMzA0Nzg6MTcyOTY5MDA0MDpzcF9hdGY6MzAwMzUwNjk4MzEyNDMyOjowOjo&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX22LYY9%2Fref%3Dsr_1_2_sspa%3Fcrid%3DXFGU4EUBZF6J%26dib%3DeyJ2IjoiMSJ9.MRd60dKA8Kt0qkW_Qpv-3ImXq-WAJEHoB6gl6y-ZPQO-IKzwL-MiyTcUdmcfJVJJhZcSZQcD1u-1s_YD8jAzr2uZB6CNN0Ke6G6R4OplqxFaDC0W70WV8cs7fMuxU95hT-WgLtRaRwSOhzg5Ri8Q9xFzMfC4YUaijl1Y7jU4fYWrN_YN5Zef20L2OiaK69LhWYazzsfXlhyTU3mXNqy4Pbz4vf8RTi0DhY97i8ejKGU.UqDLepBJ2vgyq648JvqiaudVD3hPx-0vFQKwWtyso-w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729690040%26sprefix%3Dlaptop%252Caps%252C293%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
75,"Acer Aspire Lite 12th Gen Intel Core i5-12450H Thin and Light Laptop(Win11Home/12GB RAM/512GB SSD/Intel UHD Graphics/MSO)AL15-52H, 39.62cm(15.6"") FHD IPS Display, Backlit Keyboard, Pure Silver, 1.7KG  ","40,990",https://amazon.in//Acer-i5-12450H-Win11Home-Graphics-AL15-52H/dp/B0DDL4CPZ5/ref=sr_1_74?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-74
76,"Lenovo IdeaPad Slim 3 AMD Ryzen 7 5700U(16GB DDR4 RAM /512GB M.2 NVMe SSD/Windows 11 + MS Office 21/Backlit KB /15.6"" FHD 300Nits Anti Glare/1Yr ADP Free/Arctic Grey/1.65Kg), 82KU024GIN  ","42,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTYwNDUxNzk4NjE2MDc2OjE3Mjk2OTAwNzM6c3BfbXRmOjMwMDM0ODA4NTY5NTMzMjo6MDo6&url=%2FLenovo-IdeaPad-Windows-Backlit-82KU024GIN%2Fdp%2FB0DC7PD74L%2Fref%3Dsr_1_75_sspa%3Fcrid%3DXFGU4EUBZF6J%26dib%3DeyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729690073%26sprefix%3Dlaptop%252Caps%252C293%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
77,"Lenovo IdeaPad Slim 5 Intel Core i7 13700H 16""(40.6cm) WUXGA IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 month Game Pass/Cloud Grey/1.89Kg), 82XF003JIN  ","76,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTYwNDUxNzk4NjE2MDc2OjE3Mjk2OTAwNzM6c3BfbXRmOjMwMDE2Njk0MTUwNzgzMjo6MDo6&url=%2FLenovo-IdeaPad-13700H-Backlit-82XF003JIN%2Fdp%2FB0C9HV8L6G%2Fref%3Dsr_1_76_sspa%3Fcrid%3DXFGU4EUBZF6J%26dib%3DeyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729690073%26sprefix%3Dlaptop%252Caps%252C293%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
78,"HP Pavilion 14, 12th Gen Intel Core i5-1235U, 14-inch (35.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, FPR, 720p HD camera, Backlit KB (Win 11, MSO 2021, Silver, 1.41 kg), dv2014TU  ","61,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2014TU/dp/B0B1M9HYBT/ref=sr_1_77?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-77
79,"FUTOPIA Ultimus PRO Intel Dual Core ~2.4GHz (4 GB/128 GB EMMC Storage/Windows 11 Home) NU14U3CNC43BN-MB Thin and Light Laptop (14 Inch, Matt Black, 1.2 kg)  ","10,490",https://amazon.in//FUTOPIA-ULTIMUS-14-1-inch-Display-NU14U3CNC43BN-MB/dp/B0D98DS8ZR/ref=sr_1_78?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-78
80,(Refurbished) Dell Precision 5540 Laptop / Intel Core i9-9880H / 32GB RAM / 1TB SSD / Nvidia Quadro T2000 with 4GB Graphics / Windows 11 Pro / 15.6 inches Ultra HD 4K Touchscreen Display  ,"61,999",https://amazon.in//Refurbished-Dell-Precision-i9-9880H-Touchscreen/dp/B0DJ3LG1LD/ref=sr_1_79?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-79
81,"HP 15 Core i3 13th Gen (8GB RAM/512GB SSD/FHD/15.6"" (39.6 cm)/Windows 11/MS Office 21/Silver/1.59 kg) fd0006TU Laptop  ","39,490",https://amazon.in//HP-Windows-Office-Silver-fd0006TU/dp/B0C3RF3HT3/ref=sr_1_80?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-80
82,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","50,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MDcyOTQ5MDEyMzA0Nzg6MTcyOTY5MDA0MDpzcF9tdGY6MzAwMTE5Mjk2OTM0MzMyOjowOjo&url=%2FASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W%2Fdp%2FB0C27SD9YR%2Fref%3Dsr_1_11_sspa%3Fcrid%3DXFGU4EUBZF6J%26dib%3DeyJ2IjoiMSJ9.MRd60dKA8Kt0qkW_Qpv-3ImXq-WAJEHoB6gl6y-ZPQO-IKzwL-MiyTcUdmcfJVJJhZcSZQcD1u-1s_YD8jAzr2uZB6CNN0Ke6G6R4OplqxFaDC0W70WV8cs7fMuxU95hT-WgLtRaRwSOhzg5Ri8Q9xFzMfC4YUaijl1Y7jU4fYWrN_YN5Zef20L2OiaK69LhWYazzsfXlhyTU3mXNqy4Pbz4vf8RTi0DhY97i8ejKGU.UqDLepBJ2vgyq648JvqiaudVD3hPx-0vFQKwWtyso-w%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729690040%26sprefix%3Dlaptop%252Caps%252C293%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
83,"Lenovo V14 G3 (2024), Intel Core i5 12th Gen 1235U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Pro) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021 Pro Plus  ","42,990",https://amazon.in//Lenovo-V14-G3-Intel-1235U/dp/B08HJWSGW6/ref=sr_1_81?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-81
84,"HP 15s Intel Core i5 12th Gen (16GB DDR4 RAM/ 512 GB NVMe M.2 SSD/Windows 11 / MS Office'2021 / FHD 15.6"" (39.6 cm) + Backlit Keyboard/Silver / 1.69 kg/Dual Speakers) fq5330TU / Laptop  ","50,990",https://amazon.in//HP-Windows-Backlit-Keyboard-fq5330TU/dp/B0CTKHTNWL/ref=sr_1_82?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-82
85,"GIGABYTE AERO 16 YE5, 16.0"" Inch UHD+ OLED 60Hz, Intel Core i9-12900HK 12th Gen, RTX 3080Ti 16GB Graphics, Creator Laptop (32GB DDR5 RAM/Windows 11 Home/Pro/ Gen4 1TB SSD/Office 365/ Silver)  ","2,55,750",https://amazon.in//GIGABYTE-i9-12900HK-Graphics-Creator-Windows/dp/B0B7NTV5T4/ref=sr_1_83?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-83
86,"Walker Thin & Light Laptop, (4GB Ram,128GB SSD) |14.1 inch FHD IPS Display |1920 *1080 Resolution | Gemini Lake N4020 | UHD Graphics 600| Mini-HDMI| Bluetooth| Webcam | Windows 11 Home | Cloud Silver  ","12,990",https://amazon.in//Walker-Display-Resolution-Graphics-Mini-HDMI/dp/B0CGVLLWT3/ref=sr_1_84?crid=XFGU4EUBZF6J&dib=eyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0&dib_tag=se&keywords=laptop&qid=1729690073&sprefix=laptop%2Caps%2C293&sr=8-84
87,"ASUS X515, 15.6"" FHD (1920 x 1080) 16:9, 60Hz 200nits, Intel Pentium Gold 7505, Thin & Light Laptop (8GB RAM/512GB SSD/Windows 11/Office Home/37WHr Battery/Transparent Silver/1.80 kg), X1500EA-EJ122WS  ","23,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTYwNDUxNzk4NjE2MDc2OjE3Mjk2OTAwNzM6c3BfYnRmOjMwMDM0MjMwNzMyNjkzMjo6MDo6&url=%2FASUS-Vivobook-15-6-inch-Intergrated-X1500EA-EJ122WS%2Fdp%2FB0CZ3K42DX%2Fref%3Dsr_1_85_sspa%3Fcrid%3DXFGU4EUBZF6J%26dib%3DeyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729690073%26sprefix%3Dlaptop%252Caps%252C293%26sr%3D8-85-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
88,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4+512GB SSD/Intel UHD Graphics/15 Inch (38cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill Resistant KB/1.69kg  ","46,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTYwNDUxNzk4NjE2MDc2OjE3Mjk2OTAwNzM6c3BfYnRmOjMwMDE5NzEyNzEyODEzMjo6MDo6&url=%2FDell-15-Processor-Antivirus-Spill-Resistant%2Fdp%2FB0BQJ7WR2R%2Fref%3Dsr_1_86_sspa%3Fcrid%3DXFGU4EUBZF6J%26dib%3DeyJ2IjoiMSJ9.x0sy-9GgnGt9tWPvSwKAeJFG219FrfrOI6NX1i86m5e_CDsKDNyQ-sWLC2O6j4d0HAlpjB_acx4FM6fSxAZzB8O8U4zT7WmfUVx4-v5xevufybLZEWdLaEXjIQhsW1R6QAFX9jNOyy3TTsDZseHcnyUUOoRTFih0Rs3cQiV2zBxrzynxElBJGzwM-Woxf5n4HVqJFPhaQR29YbrMeni0MGV9EPKDmxQGz9QrVoDDlyM.8eDY2NAqWjirxTHvgbnk76nxe-eQKNM63lu9oeLDDc0%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729690073%26sprefix%3Dlaptop%252Caps%252C293%26sr%3D8-86-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
